STR.time;STR.data
1572547241709;28.97472
1572547241776;28.911919
1572547241843;28.894264
1572547241909;28.90487
1572547241976;28.960007
1572547242043;29.051903
1572547242109;29.171556
1572547242176;29.335854
1572547242243;29.527874
1572547242309;29.757
1572547242376;30.031116
1572547242443;30.324003
1572547242509;30.652626
1572547242576;30.982193
1572547242643;31.320839
1572547242709;31.678825
1572547242776;32.037094
1572547242843;32.385796
1572547242909;32.75204
1572547242976;33.09247
1572547243043;33.432434
1572547243109;33.772167
1572547243176;34.085983
1572547243243;34.408768
1572547243309;34.7228
1572547243376;35.00987
1572547243443;35.29747
1572547243509;35.575848
1572547243576;35.855797
1572547243643;36.144596
1572547243709;36.423115
1572547243776;36.721306
1572547243843;37.0197
1572547243909;37.290653
1572547243976;37.571644
1572547244043;37.843098
1572547244109;38.095356
1572547244176;38.34931
1572547244243;38.592365
1572547244309;38.835846
1572547244376;39.061302
1572547244443;39.27578
1572547244509;39.46237
1572547244576;39.61981
1572547244643;39.757713
1572547244709;39.867786
1572547244776;39.930443
1572547244843;39.97499
1572547244909;40.01954
1572547244976;40.024937
1572547245043;40.012253
1572547245109;39.981476
1572547245176;39.912994
1572547245243;39.82785
1572547245309;39.70497
1572547245376;39.583473
1572547245443;39.4453
1572547245509;39.31833
1572547245576;39.219273
1572547245643;39.123146
1572547245709;39.047974
1572547245776;39.002247
1572547245843;38.96782
1572547245909;38.944717
1572547245976;38.969376
1572547246043;39.023537
1572547246109;39.088997
1572547246176;39.19921
1572547246243;39.330902
1572547246309;39.50069
1572547246376;39.687504
1572547246443;39.884308
1572547246509;40.09817
1572547246576;40.322388
1572547246643;40.535465
1572547246709;40.74571
1572547246776;40.9363
1572547246843;41.115604
1572547246909;41.291985
1572547246976;41.44857
1572547247043;41.593735
1572547247109;41.737366
1572547247176;41.871025
1572547247243;41.99156
1572547247309;42.08204
1572547247376;42.152412
1572547247443;42.219475
1572547247509;42.268097
1572547247576;42.286587
1572547247643;42.286636
1572547247709;42.29337
1572547247776;42.29011
1572547247843;42.286858
1572547247909;42.255257
1572547247976;42.221962
1572547248043;42.188667
1572547248109;42.15537
1572547248176;42.1137
1572547248243;42.071968
1572547248309;42.051907
1572547248376;42.041836
1572547248443;42.061726
1572547248509;42.10163
1572547248576;42.14325
1572547248643;42.23507
1572547248709;42.34037
1572547248776;42.484165
1572547248843;42.66852
1572547248909;42.89318
1572547248976;43.123253
1572547249043;43.382057
1572547249109;43.66136
1572547249176;43.94067
1572547249243;44.23222
1572547249309;44.514153
1572547249376;44.80638
1572547249443;45.08065
1572547249509;45.334908
1572547249576;45.597458
1572547249643;45.81983
1572547249709;46.030346
1572547249776;46.212357
1572547249843;46.362083
1572547249909;46.491463
1572547249976;46.58811
1572547250043;46.65601
1572547250109;46.703423
1572547250176;46.748817
1572547250243;46.781925
1572547250309;46.813034
1572547250376;46.81527
1572547250443;46.807182
1572547250509;46.788834
1572547250576;46.770485
1572547250643;46.752136
1572547250709;46.7235
1572547250776;46.684616
1572547250843;46.637444
1572547250909;46.571793
1572547250976;46.526756
1572547251043;46.48172
1572547251109;46.41626
1572547251176;46.35283
1572547251243;46.27288
1572547251309;46.182728
1572547251376;46.092674
1572547251443;45.992455
1572547251509;45.902493
1572547251576;45.792233
1572547251643;45.681976
1572547251709;45.56358
1572547251776;45.435192
1572547251843;45.296703
1572547251909;45.16662
1572547251976;45.016403
1572547252043;44.8644
1572547252109;44.72278
1572547252176;44.561127
1572547252243;44.407734
1572547252309;44.24454
1572547252376;44.089813
1572547252443;43.935272
1572547252509;43.77079
1572547252576;43.616657
1572547252643;43.46907
1572547252709;43.32171
1572547252776;43.17477
1572547252843;43.028034
1572547252909;42.889732
1572547252976;42.769924
1572547253043;42.63222
1572547253109;42.51277
1572547253176;42.393715
1572547253243;42.255054
1572547253309;42.116833
1572547253376;41.98854
1572547253443;41.85071
1572547253509;41.721283
1572547253576;41.60026
1572547253643;41.46451
1572547253709;41.337147
1572547253776;41.219887
1572547253843;41.120674
1572547253909;41.013435
1572547253976;40.907833
1572547254043;40.830082
1572547254109;40.724777
1572547254176;40.648777
1572547254243;40.59238
1572547254309;40.555527
1572547254376;40.54618
1572547254443;40.54664
1572547254509;40.558327
1572547254576;40.571564
1572547254643;40.59298
1572547254709;40.61592
1572547254776;40.64857
1572547254843;40.67305
1572547254909;40.70722
1572547254976;40.76737
1572547255043;40.803078
1572547255109;40.87599
1572547255176;40.939224
1572547255243;41.002457
1572547255309;41.064117
1572547255376;41.099808
1572547255443;41.13548
