edr.peak_time;edr.peak_dat;edr.rise_time;edr.max_deriv;edr.amplitude;edr.max_deriv2
1573143257091;0.664016;1733;0.00950894;0.0133141;0.00275437
1573143260958;0.698974;3867;0.0186307;0.0349575;0.00949301
1573143263891;0.706662;2333;0.00536388;0.00775379;0.00454380
1573143272224;0.692642;1600;0.00298835;0.00328451;0.00376871
1573143275891;0.697278;2533;0.0184692;0.0199746;0.0301379
1573143278024;0.700747;1866;0.00351870;0.00335604;0.00201692
1573143279758;0.696743;134;0.000202692;-0.000159562;-0.00167923
1573143282891;0.692581;1600;0.00131390;0.00189245;0.00671185
1573143284824;0.690534;200;5.94732e-06;2.09212e-05;0.00134642
1573143286958;0.692600;1600;0.00215763;0.00217611;0.00194243
1573143288224;0.692693;666;8.56933e-05;8.88109e-05;-0.000122846
1573143290758;0.690678;1000;0.00122508;0.000905633;0.00320956
1573143292824;0.688566;533;0.000722813;6.27637e-05;0.00143120
1573143296424;0.688254;1733;0.00283802;0.00317365;0.00437846
1573143299024;0.691785;1466;0.00604259;0.00515038;0.00663620
1573143303024;0.718646;3800;0.0160126;0.0267724;0.0121637
1573143310091;0.704784;1267;0.00201578;0.00163078;0.00371046
1573143313291;0.698812;467;0.000369477;0.000269115;-0.000475945
1573143315958;0.684344;734;0.00173573;0.000447690;0.00574553
1573143321024;0.695990;2800;0.0475162;0.0682607;0.0754750
1573143323091;0.702760;1133;0.0227685;0.0146809;0.0235017
1573143325091;0.710189;1467;0.0112111;0.00862592;0.00816895
1573143328158;0.715004;2267;0.00490641;0.00566596;0.00488281
1573143329958;0.717891;1800;0.00209211;0.00288743;0.00124197
1573143334758;0.707292;1467;0.0338598;0.0297669;0.0335000
1573143337758;0.708312;2200;0.00236521;0.00422919;0.00492391
1573143342358;0.695683;2467;0.0274745;0.0376474;0.0456285
1573143344291;0.700390;1600;0.00426349;0.00437713;0.00159617
1573143344758;0.700482;134;0.000133310;0.000160098;-0.0134068
1573143344891;0.701078;67;0.000305346;0.000264764;-0.0282084
1573143347824;0.715641;1533;0.0945327;0.0678102;0.123470
1573143350091;0.733562;1533;0.0208115;0.0201284;0.0170968
1573143352024;0.723740;666;0.00331522;0.00174356;0.0139905
1573143355358;0.737742;2600;0.0104855;0.0146195;0.00938585
1573143356491;0.740833;1133;0.00301385;0.00309074;7.97390e-05
1573143359291;0.730396;1333;0.00619059;0.00623214;0.0205365
1573143361158;0.740945;1867;0.0107445;0.0105484;0.00622041
1573143364824;0.749483;2133;0.0114691;0.0152993;0.0113605
1573143367558;0.761627;1734;0.0129383;0.0151579;0.0130829
1573143369824;0.766846;1133;0.0509451;0.0328001;0.0663281
1573143371758;0.782929;1334;0.0242495;0.0182357;0.0203343
1573143373558;0.776652;734;0.0123670;0.00330842;0.0168182
1573143375358;0.766973;734;0.0167228;0.00412726;0.0218532
1573143377224;0.755778;866;0.0276966;0.00933582;0.0400943
1573143378824;0.749274;733;0.00945130;0.00314701;0.0219887
1573143382758;0.759300;3067;0.00954530;0.0123612;0.00782692
1573143383224;0.759737;466;0.00164735;0.000437498;0.000847580
1573143384291;0.761996;733;0.00367584;0.00150406;0.00117226
1573143386758;0.761602;1400;0.00817936;0.00726330;0.0168409
1573143390091;0.775565;1133;0.0496739;0.0300208;0.0425424
1573143391558;0.773763;534;0.00495396;0.00215596;0.00975994
1573143393824;0.772354;1000;0.0185146;0.0110956;0.0286072
1573143399224;0.750674;1533;0.00654948;0.00640631;0.0128600
1573143401424;0.749049;533;0.000746861;0.000123382;0.000437192
1573143403958;0.747458;1200;0.000516261;0.00114763;0.00343376
1573143405824;0.738557;600;0.00302214;0.000356615;0.00925655
1573143406824;0.736628;333;0.000145088;-0.00127739;-0.00302487
1573143411158;0.768954;3334;0.0192563;0.0363688;0.0225099
1573143420024;0.741450;1333;0.00470207;0.00299370;0.00480147
1573143422091;0.745689;1133;0.0137285;0.00825554;0.0135755
1573143424358;0.748823;1334;0.0160356;0.0129039;0.0236859
1573143425691;0.758250;1333;0.00972154;0.00942695;0.00361008
1573143428624;0.763403;1933;0.00721749;0.0143511;0.0199138
1573143430624;0.754783;800;0.00383631;0.00237983;0.0132830
1573143432558;0.754606;934;0.000804388;0.000361264;0.000673870
1573143434691;0.749596;200;0.000106948;-8.21948e-05;0.000824648
1573143440558;0.753104;2600;0.0101164;0.0141006;0.00823655
1573143448758;0.735539;200;0.000156812;2.98023e-07;0.000463286
1573143460891;0.726124;1000;0.000762628;0.000386655;0.00111800
1573143468824;0.719237;333;0.000154178;-3.05176e-05;0.000367203
1573143472558;0.718297;934;0.000564079;0.000331581;0.000935263
1573143473091;0.718515;533;0.000182284;0.000217974;0.000146392
1573143474491;0.719324;1400;0.000938616;0.000808418;0.000778422
1573143476158;0.720422;1667;0.00116066;0.00109845;0.000219479
1573143481491;0.740130;5333;0.00725327;0.0197075;0.00409401
1573143485958;0.724459;1067;0.00285278;0.00225937;0.0134815
1573143489291;0.716694;533;0.000377708;0.000190198;0.00407807
1573143490824;0.716594;666;0.000424964;9.15527e-05;0.000456771
1573143493758;0.716886;1734;0.00104854;0.000970840;0.00144005
1573143494491;0.717286;400;0.000247002;0.000244439;-0.00252425
1573143497358;0.709192;1400;0.00341758;0.00397032;0.0142902
1573143500558;0.684740;867;0.00159357;0.00107700;0.0165558
1573143503091;0.701611;1467;0.0278292;0.0248522;0.0328016
1573143504291;0.702758;1133;0.00270309;0.00135171;0.000323851
1573143505291;0.704609;1000;0.00337525;0.00185144;0.000323851
1573143510158;0.689213;334;0.000422273;-0.000147820;0.00404760
1573143515158;0.691260;3534;0.00265049;0.00605541;0.00529609
1573143516291;0.691025;400;0.000118571;-6.31213e-05;-0.000461041
1573143519758;0.685309;734;0.00130844;0.000365376;0.00286938
1573143524824;0.679342;866;0.00360252;0.00135607;0.00518580
1573143526224;0.675754;333;0.000134064;-0.000652552;0.00189239
1573143530158;0.694847;3067;0.0107802;0.0203575;0.0113222
1573143533224;0.695793;1666;0.00322267;0.00281024;0.00239225
1573143537091;0.680688;1400;0.0157180;0.0121163;0.0205612
1573143538758;0.687287;1067;0.0114359;0.00642902;0.00924425
1573143542624;0.684121;2133;0.00188128;0.00206709;0.00258937
1573143543624;0.684116;800;6.91894e-05;1.60336e-05;-0.000271029
1573143546691;0.682099;800;0.000298816;0.000135541;0.00110427
1573143556758;0.668190;934;0.000491928;0.000234604;0.00141623
1573143558891;0.666925;467;7.58656e-05;2.24113e-05;0.000790440
1573143561558;0.667726;1534;0.00104380;0.000960231;0.000915672
1573143564424;0.668982;1866;0.00138526;0.00174904;0.00161726
1573143566358;0.671401;1934;0.00186083;0.00241858;0.000829219
1573143571224;0.653795;466;0.000302603;-0.000838757;-0.00270167
1573143573491;0.655559;1067;0.0469449;0.0280249;0.0637900
1573143576024;0.661482;1266;0.103238;0.0780241;0.153009
1573143578891;0.668433;1533;0.0633918;0.0626674;0.100173
1573143581291;0.663577;1133;0.0339296;0.0224061;0.0495528
1573143582291;0.661121;333;0.000391530;-0.000445724;-0.00101604
1573143584558;0.663397;1200;0.00712767;0.00484866;0.00789507
1573143590224;0.653119;1933;0.0102472;0.0121841;0.0109623
1573143596358;0.651575;2934;0.0205523;0.0289010;0.0239275
1573143597958;0.643585;600;0.00452241;-0.00163358;0.00384045
1573143599158;0.638603;400;0.00359228;-0.00150257;-0.00786900
1573143601358;0.633187;1000;0.0772691;0.0429373;0.109368
1573143603624;0.636792;1400;0.0187083;0.0146989;0.0320335
1573143604091;0.636452;0;0.000202113;0.00000;0.000193403
1573143604691;0.636859;600;0.00173480;0.000406981;0.000675176
1573143604958;0.636891;267;0.000879833;3.11136e-05;0.00202027
1573143606558;0.641583;1467;0.00577508;0.00459886;0.00315135
1573143607958;0.642489;667;0.00383464;0.00157273;0.00371859
1573143609758;0.616454;334;0.000209369;0.000563025;0.0226278
1573143610491;0.616312;133;0.000187876;-0.000469506;0.00358578
1573143612491;0.637599;1600;0.0234957;0.0219448;0.0182687
1573143614091;0.636083;667;0.00132435;0.000384152;0.00162700
1573143621624;0.624649;1066;0.000203198;0.000164270;0.00205001
1573143624624;0.626716;1933;0.00224618;0.00237089;0.00181527
1573143626491;0.626848;1133;0.000509842;0.000312984;0.000731687
1573143628624;0.627103;1133;0.000594664;0.000461459;0.000815113
1573143631091;0.624874;800;0.00128898;0.000452757;0.00277824
1573143635824;0.620611;1333;0.000308824;0.000367939;0.00159377
1573143637024;0.621017;1200;0.000409841;0.000405550;9.62272e-05
1573143637158;0.620986;67;1.56354e-05;-1.80602e-05;-0.000471287
1573143640891;0.618569;733;0.000460324;0.000210822;0.00113136
1573143644424;0.616898;933;0.000747163;0.000345588;0.000827041
1573143649024;0.614437;466;0.000139216;5.04255e-05;0.00104414
1573143650824;0.614913;1400;0.000523215;0.000467420;0.000399965
1573143651024;0.614959;66;9.45352e-06;-4.11272e-06;-0.000723105
1573143652558;0.614823;467;3.14805e-05;-1.36495e-05;-1.73211e-05
1573143656624;0.612841;933;0.000562706;0.000216722;0.00102819
1573143658358;0.613093;1067;0.000492006;0.000299037;0.000611999
1573143664358;0.610883;1734;0.000503949;0.000372231;0.000688999
1573143668824;0.608899;800;0.000297590;0.000108361;0.000609723
1573143670891;0.608200;133;3.80205e-05;3.87430e-06;-0.000357572
1573143673691;0.606916;1000;0.000406215;0.000254273;0.00119159
1573143675824;0.606142;533;0.000253715;6.82473e-05;0.000463336
1573143681758;0.611954;2534;0.00499614;0.00885820;0.00498122
1573143689758;0.620748;4200;0.0146892;0.0260632;0.0169619
1573143691224;0.622997;1466;0.00210653;0.00224859;0.000442708
1573143693224;0.624478;1200;0.00248982;0.00166112;0.00200050
1573143697091;0.627178;2533;0.00286262;0.00320047;0.00148708
1573143699891;0.631500;1533;0.0141199;0.0127135;0.0210619
1573143701558;0.644473;1667;0.0131609;0.0129736;0.00847115
1573143705158;0.681453;3600;0.0206890;0.0369797;0.0129147
1573143706624;0.688629;1466;0.00673629;0.00717616;0.000503097
1573143713024;0.655582;2133;0.00401606;0.00631201;0.0182752
1573143714558;0.658282;1534;0.00248341;0.00270003;0.000424111
1573143718424;0.652127;866;0.00464872;0.00171822;0.00571806
1573143719891;0.647185;200;0.000225336;-0.000135601;0.00313680
1573143726091;0.630388;1733;0.000289986;0.000312984;0.00140199
1573143728491;0.628767;667;0.000422490;0.000115752;0.00111088
1573143731624;0.630385;2200;0.00184201;0.00198555;0.00205668
1573143737091;0.644222;5467;0.00622194;0.0138374;0.00303196
1573143739091;0.646188;2000;0.00149571;0.00196618;0.000462680
1573143739558;0.646108;0;6.89079e-05;0.00000;2.09733e-05
1573143739758;0.646110;200;6.89079e-05;1.72853e-06;2.76166e-05
1573143741158;0.646278;867;0.000446289;0.000172496;0.000398734
1573143741624;0.646530;333;7.26227e-06;0.000213802;-0.00100869
1573143744891;0.644106;1933;0.00269187;0.00283390;0.00768929
1573143747624;0.646421;2733;0.00165973;0.00231445;0.000725854
1573143748358;0.646023;267;0.000536844;0.000127971;-0.0269456
1573143750691;0.622534;1000;0.0689573;0.0423564;0.107090
1573143753224;0.592010;200;0.000496146;0.000112951;0.00565301
1573143754491;0.590188;67;0.000338450;-0.000301063;-0.00683371
1573143756624;0.584874;866;0.00534781;0.00275630;0.0118084
1573143759091;0.609964;1333;0.0385924;0.0281945;0.0296600
1573143761558;0.591642;1267;0.0191444;0.0167249;0.0583860
1573143784024;0.527106;666;0.000260492;0.000121057;0.000825074
1573143786158;0.535963;1134;0.00843035;0.00929677;0.00584057
1573143790891;0.495343;3467;0.0402811;0.0376366;0.111013
1573143791758;0.496929;867;0.00196522;0.00158623;9.35992e-05
1573143792158;0.497328;400;0.00184510;0.000398725;0.00235223
1573143792224;0.496934;66;0.000131621;-0.000393212;0.00668951
1573143795491;0.554097;2867;0.0528042;0.0577300;0.0414077
1573143796158;0.555178;667;0.00255992;0.00108105;0.000427772
1573143797358;0.558951;1200;0.00219899;0.00377262;0.000302141
1573143800424;0.509449;1466;0.00281605;0.00374961;0.0410053
1573143803558;0.516156;3134;0.00405685;0.00670618;0.00250249
1573143803691;0.516342;133;0.00105677;0.000186503;7.32360e-05
1573143805691;0.518798;2000;0.00215784;0.00245577;0.000794402
1573143809824;0.523448;3800;0.00366935;0.00463694;0.00231200
1573143811624;0.523717;1200;0.000307128;0.000297964;0.000250484
1573143812824;0.524137;1200;0.000645963;0.000420332;0.000140610
