HR.time;HR.data
1573142975572;43.373493
1573142977499;62.827225
1573142978790;46.035805
1573142980231;42.45283
1573142981608;42.45283
1573142983943;51.724136
1573142985242;46.272495
1573142986652;45.34005
1573142987935;44.117645
1573142990016;57.233704
1573142992147;58.15832
1573142993094;61.01695
1573142993938;70.3125
1573142995233;46.153847
1573142997446;56.162247
1573142999046;71.856285
1573143000046;59.40594
1573143001613;49.315067
1573143002658;45.11278
1573143005494;62.427746
1573143007110;37.190083
1573143008434;46.753246
1573143011840;49.11323
1573143012906;60.100166
1573143014690;67.41573
1573143016215;41.284405
1573143017471;53.892216
1573143018737;37.815125
1573143020056;46.875
1573143022098;58.919804
1573143023924;65.57377
1573143025647;69.49807
1573143026693;62.068966
1573143027950;56.782333
1573143029074;44.88778
1573143031255;54.054054
1573143032063;70.86614
1573143033028;68.70229
1573143033893;63.60424
1573143035501;39.82301
1573143036282;70.86614
1573143038284;59.701492
1573143040497;52.941177
1573143041874;47.12042
1573143043220;44.88778
1573143044354;50.139275
1573143045524;56.42633
1573143046360;61.85567
1573143047964;41.37931
1573143049190;43.26923
1573143050686;41.958042
1573143051587;69.49807
1573143052873;44.88778
1573143054825;62.068966
1573143055908;60.20067
1573143057064;48.0
1573143059648;68.78981
1573143061130;41.002277
1573143062441;46.153847
1573143064492;58.72757
1573143066413;64.7482
1573143067560;47.61905
1573143068849;51.57593
1573143069868;52.63158
1573143073070;73.77049
1573143075536;43.26923
1573143076569;65.69343
1573143076840;52.173912
1573143077159;49.315067
1573143077469;62.71777
1573143079281;55.987556
1573143080293;64.7482
1573143081975;67.16418
1573143082889;65.69343
1573143085059;56.962025
1573143086391;42.959427
1573143087582;50.42017
1573143088728;57.507988
1573143089902;50.704224
1573143091192;43.26923
1573143092701;45.454544
1573143093894;43.583534
1573143095455;41.09589
1573143096327;61.22449
1573143097257;64.28571
1573143098435;52.63158
1573143099340;65.93407
1573143100666;46.153847
1573143102616;62.71777
1573143103338;77.25322
1573143104250;64.98195
1573143106744;71.52318
1573143107609;69.49807
1573143111274;66.17647
1573143112763;40.268456
1573143113612;67.16418
1573143115964;57.507988
1573143120028;42.857143
1573143124081;55.90062
1573143125116;63.157894
1573143126134;54.878048
1573143126343;59.01639
1573143126526;51.136364
1573143127359;55.727554
1573143129199;65.81353
1573143131705;70.404175
1573143133182;82.19178
