EDA.time;EDA.data
1573142146040;1.4521452
1573142146107;1.4551277
1573142146174;1.4551277
1573142146240;1.4551277
1573142146307;1.4551277
1573142146374;1.4551277
1573142146440;1.4566205
1573142146507;1.4551277
1573142146574;1.4566205
1573142146640;1.4566205
1573142146707;1.4566205
1573142146774;1.4551277
1573142146840;1.4551277
1573142146907;1.4551277
1573142146974;1.4551277
1573142147040;1.4551277
1573142147107;1.4551277
1573142147174;1.4551277
1573142147240;1.4536359
1573142147307;1.4551277
1573142147374;1.4521452
1573142147440;1.4521452
1573142147507;1.4521452
1573142147574;1.4506555
1573142147640;1.4491668
1573142147707;1.4506555
1573142147774;1.4491668
1573142147840;1.4491668
1573142147907;1.4491668
1573142147974;1.4491668
1573142148040;1.447679
1573142148107;1.447679
1573142148174;1.4491668
1573142148240;1.447679
1573142148307;1.447679
1573142148374;1.447679
1573142148440;1.447679
1573142148507;1.447679
1573142148574;1.447679
1573142148640;1.447679
1573142148707;1.4506555
1573142148774;1.4506555
1573142148840;1.4521452
1573142148907;1.4506555
1573142148974;1.4521452
1573142149040;1.4521452
1573142149107;1.4536359
1573142149174;1.4536359
1573142149240;1.4551277
1573142149307;1.4566205
1573142149374;1.4566205
1573142149440;1.4566205
1573142149507;1.4581143
1573142149574;1.459609
1573142149640;1.459609
1573142149707;1.4611049
1573142149774;1.4626017
1573142149840;1.4611049
1573142149907;1.4611049
1573142149974;1.4611049
1573142150040;1.4611049
1573142150107;1.4640995
1573142150174;1.4611049
1573142150240;1.4611049
1573142150307;1.4611049
1573142150374;1.4626017
1573142150440;1.4626017
1573142150507;1.4640995
1573142150574;1.4626017
1573142150640;1.4611049
1573142150707;1.4611049
1573142150774;1.4611049
1573142150840;1.4611049
1573142150907;1.4611049
1573142150974;1.4611049
1573142151040;1.4611049
1573142151107;1.4611049
1573142151174;1.4581143
1573142151240;1.459609
1573142151307;1.4581143
1573142151374;1.4581143
1573142151440;1.4581143
1573142151507;1.4566205
1573142151574;1.4551277
1573142151640;1.4551277
1573142151707;1.4551277
1573142151774;1.4551277
1573142151840;1.4551277
1573142151907;1.4536359
1573142151974;1.4551277
1573142152040;1.4536359
1573142152107;1.4536359
1573142152174;1.4536359
1573142152240;1.4536359
1573142152307;1.4536359
1573142152374;1.4521452
1573142152440;1.4521452
1573142152507;1.4536359
1573142152574;1.4536359
1573142152640;1.4536359
1573142152707;1.4551277
1573142152774;1.4551277
1573142152840;1.4566205
1573142152907;1.459609
1573142152974;1.459609
1573142153040;1.459609
1573142153107;1.4611049
1573142153174;1.459609
1573142153240;1.4581143
1573142153307;1.459609
1573142153374;1.459609
1573142153440;1.459609
1573142153507;1.459609
1573142153574;1.459609
1573142153640;1.459609
1573142153707;1.459609
1573142153774;1.4581143
1573142153840;1.4566205
1573142153907;1.4536359
1573142153974;1.4536359
1573142154040;1.4551277
1573142154107;1.4566205
1573142154174;1.4566205
1573142154240;1.4566205
1573142154307;1.4536359
1573142154374;1.4536359
1573142154440;1.4536359
1573142154507;1.4536359
1573142154574;1.4536359
1573142154640;1.4521452
1573142154707;1.4521452
1573142154774;1.4506555
1573142154840;1.4506555
1573142154907;1.4506555
1573142154974;1.4506555
1573142155040;1.4506555
1573142155107;1.4491668
1573142155174;1.447679
1573142155240;1.447679
1573142155307;1.447679
1573142155374;1.447679
1573142155440;1.447679
1573142155507;1.447679
1573142155574;1.4461923
1573142155640;1.4461923
1573142155707;1.4461923
1573142155774;1.4461923
1573142155840;1.4461923
1573142155907;1.4447066
1573142155974;1.4447066
1573142156040;1.4447066
1573142156107;1.4432218
1573142156174;1.4447066
1573142156240;1.4447066
1573142156307;1.4447066
1573142156374;1.4432218
1573142156440;1.4432218
1573142156507;1.4447066
1573142156574;1.4447066
1573142156640;1.4447066
1573142156707;1.4432218
1573142156774;1.441738
1573142156840;1.441738
1573142156907;1.441738
1573142156974;1.441738
1573142157040;1.4432218
1573142157107;1.441738
1573142157174;1.441738
1573142157240;1.441738
1573142157307;1.441738
1573142157374;1.441738
1573142157440;1.4402553
1573142157507;1.441738
1573142157574;1.4402553
1573142157640;1.441738
1573142157707;1.441738
1573142157774;1.4387736
1573142157840;1.4387736
1573142157907;1.4402553
1573142157974;1.4387736
1573142158040;1.4402553
1573142158107;1.4387736
1573142158174;1.4387736
1573142158240;1.4387736
1573142158307;1.4387736
1573142158374;1.4387736
1573142158440;1.4387736
1573142158507;1.4387736
1573142158574;1.4387736
1573142158640;1.4402553
1573142158707;1.4387736
1573142158774;1.4387736
1573142158840;1.4387736
1573142158907;1.4387736
1573142158974;1.4387736
1573142159040;1.4387736
1573142159107;1.4372928
1573142159174;1.4387736
1573142159240;1.4387736
1573142159307;1.4372928
1573142159374;1.4358131
1573142159440;1.4372928
1573142159507;1.4358131
1573142159574;1.4358131
1573142159640;1.4372928
1573142159707;1.4358131
1573142159774;1.4358131
1573142159840;1.4358131
1573142159907;1.4358131
1573142159974;1.4358131
1573142160040;1.4358131
1573142160107;1.4358131
1573142160174;1.4358131
1573142160240;1.4328567
1573142160307;1.4328567
1573142160374;1.4343344
1573142160440;1.4328567
1573142160507;1.4358131
1573142160574;1.4343344
1573142160640;1.4372928
1573142160707;1.4372928
1573142160774;1.4372928
1573142160840;1.4358131
1573142160907;1.4343344
1573142160974;1.4328567
1573142161040;1.4328567
1573142161107;1.4343344
1573142161174;1.4343344
1573142161240;1.4328567
1573142161307;1.4328567
1573142161374;1.4328567
1573142161440;1.4328567
1573142161507;1.4328567
